name	uci
King's Gambit Accepted: Australian Gambit	e2e4 e7e5 f2f4 e5f4 g1f3 g7g5 f1c4 g5g4 h2h4
King's Gambit Accepted: Blachly Gambit	e2e4 e7e5 f2f4 e5f4 g1f3 b8c6 f1c4 g7g5
King's Gambit Accepted: Double Muzio Gambit	e2e4 e7e5 f2f4 e5f4 g1f3 g7g5 f1c4 g5g4 e1g1 g4f3 d1f3 d8f6 e4e5 f6e5 c4f7
King's Gambit Accepted: Double Muzio Gambit, Baldwin Gambit	e2e4 e7e5 f2f4 e5f4 g1f3 g7g5 f1c4 g5g4 e1g1 g4f3 d1f3 d8f6 b1c3 f6d4 g1h1 d4c4 c3d5
King's Gambit Accepted: Double Muzio Gambit, Bello Gambit	e2e4 e7e5 f2f4 e5f4 g1f3 g7g5 f1c4 g5g4 e1g1 g4f3 d1f3 d8f6 b1c3
King's Gambit Accepted: Double Muzio Gambit, Paulsen Defense	e2e4 e7e5 f2f4 e5f4 g1f3 g7g5 f1c4 g5g4 e1g1 g4f3 d1f3 d8f6 e4e5 f6e5 d2d3 f8h6 b1c3 g8e7 c1d2 b8c6 a1e1
King's Gambit Accepted: Double Muzio Gambit, Young Gambit	e2e4 e7e5 f2f4 e5f4 g1f3 g7g5 f1c4 g5g4 e1g1 g4f3 d1f3 d8f6 c4f7 e8f7 d2d4 f6d4 c1e3 d4f6 b1c3 f4e3
King's Gambit Accepted: Ghulam-Kassim Gambit	e2e4 e7e5 f2f4 e5f4 g1f3 g7g5 f1c4 g5g4 d2d4
King's Gambit Accepted: Ghulam-Kassim Gambit	e2e4 e7e5 f2f4 e5f4 g1f3 g7g5 f1c4 g5g4 d2d4 g4f3 d1f3
King's Gambit Accepted: King's Knight's Gambit	e2e4 e7e5 f2f4 e5f4 g1f3 g7g5 f1c4
King's Gambit Accepted: Kotov Gambit	e2e4 e7e5 f2f4 e5f4 g1f3 g7g5 f1c4 g5g4 d2d4 g4f3 c1f4
King's Gambit Accepted: Lolli Gambit	e2e4 e7e5 f2f4 e5f4 g1f3 g7g5 f1c4 g5g4 c4f7
King's Gambit Accepted: Lolli Gambit, Young Variation	e2e4 e7e5 f2f4 e5f4 g1f3 g7g5 f1c4 g5g4 c4f7 e8f7 e1g1 g4f3 d1f3 d8f6 d2d4 f6d4 c1e3 d4f6 b1c3
King's Gambit Accepted: McDonnell Gambit	e2e4 e7e5 f2f4 e5f4 g1f3 g7g5 f1c4 g5g4 b1c3
King's Gambit Accepted: Middleton Countergambit	e2e4 e7e5 f2f4 e5f4 g1f3 g7g5 f1c4 d7d6 e1g1 c8g4 h2h3 h7h5 h3g4 h5g4
King's Gambit Accepted: Muzio Gambit Accepted, From's Defense	e2e4 e7e5 f2f4 e5f4 g1f3 g7g5 f1c4 g5g4 e1g1 g4f3 d1f3 d8e7
King's Gambit Accepted: Muzio Gambit, Brentano Defense	e2e4 e7e5 f2f4 e5f4 g1f3 g7g5 f1c4 g5g4 e1g1 d7d5
King's Gambit Accepted: Muzio Gambit, Holloway Defense	e2e4 e7e5 f2f4 e5f4 g1f3 g7g5 f1c4 g5g4 e1g1 g4f3 d1f3 b8c6
King's Gambit Accepted: Muzio Gambit, Kling and Horwitz Counterattack	e2e4 e7e5 f2f4 e5f4 g1f3 g7g5 f1c4 g5g4 e1g1 d8e7
King's Gambit Accepted: Muzio Gambit, Sarratt Defense	e2e4 e7e5 f2f4 e5f4 g1f3 g7g5 f1c4 g5g4 e1g1 g4f3 d1f3 d8f6
King's Gambit Accepted: Muzio Gambit, Wild Muzio Gambit	e2e4 e7e5 f2f4 e5f4 g1f3 g7g5 f1c4 g5g4 e1g1
King's Gambit Accepted: Quade Gambit	e2e4 e7e5 f2f4 e5f4 g1f3 g7g5 b1c3
King's Gambit Accepted: Rosentreter Gambit	e2e4 e7e5 f2f4 e5f4 g1f3 g7g5 d2d4
King's Gambit Accepted: Rosentreter Gambit, Bird Gambit	e2e4 e7e5 f2f4 e5f4 g1f3 g7g5 d2d4 g5g4 f3e5 d8h4 g2g3
King's Gambit Accepted: Rosentreter Gambit, Sörensen Gambit	e2e4 e7e5 f2f4 e5f4 g1f3 g7g5 d2d4 g5g4 b1c3
King's Gambit Accepted: Rosentreter Gambit, Testa Variation	e2e4 e7e5 f2f4 e5f4 g1f3 g7g5 d2d4 g5g4 c1f4
King's Gambit Accepted: Salvio Gambit	e2e4 e7e5 f2f4 e5f4 g1f3 g7g5 f1c4 g5g4 f3e5
King's Gambit Accepted: Salvio Gambit, Anderssen Counterattack	e2e4 e7e5 f2f4 e5f4 g1f3 g7g5 f1c4 g5g4 f3e5 d8h4 e1f1 g8h6 d2d4 d7d6
King's Gambit Accepted: Salvio Gambit, Cochrane Gambit	e2e4 e7e5 f2f4 e5f4 g1f3 g7g5 f1c4 g5g4 f3e5 d8h4 e1f1 f4f3
King's Gambit Accepted: Salvio Gambit, Santa Maria Defense	e2e4 e7e5 f2f4 e5f4 g1f3 g7g5 f1c4 g5g4 f3e5 d8h4 e1f1 g8f6
King's Gambit Accepted: Salvio Gambit, Silberschmidt Defense	e2e4 e7e5 f2f4 e5f4 g1f3 g7g5 f1c4 g5g4 f3e5 d8h4 e1f1 g8h6
King's Gambit Accepted: Salvio Gambit, Viennese Variation	e2e4 e7e5 f2f4 e5f4 g1f3 g7g5 f1c4 g5g4 f3e5 d8h4 e1f1 b8c6
King's Gambit Accepted: Silberschmidt Gambit	e2e4 e7e5 f2f4 e5f4 g1f3 g7g5 f1c4 g5g4 f3e5 d8h4 e1f1 g8h6 d2d4 f4f3
King's Gambit Accepted: Sörensen Gambit	e2e4 e7e5 f2f4 e5f4 g1f3 g7g5 d2d4 g5g4 f3e5
King's Gambit Accepted: Greco Gambit	e2e4 e7e5 f2f4 e5f4 g1f3 g7g5 f1c4 f8g7 h2h4 h7h6 d2d4 d7d6 b1c3 c7c6 h4g5 h6g5 h1h8 g7h8 f3e5
King's Gambit Accepted: Hanstein Gambit	e2e4 e7e5 f2f4 e5f4 g1f3 g7g5 f1c4 f8g7 e1g1
King's Gambit Accepted: Mayet Gambit	e2e4 e7e5 f2f4 e5f4 g1f3 g7g5 f1c4 f8g7 d2d4 d7d6 c2c3
King's Gambit Accepted: Philidor Gambit	e2e4 e7e5 f2f4 e5f4 g1f3 g7g5 f1c4 f8g7 h2h4
King's Gambit Accepted: Philidor Gambit, Schultz Variation	e2e4 e7e5 f2f4 e5f4 g1f3 h7h6 f1c4 d7d6 d2d4 g7g5 h2h4 f8g7 d1d3
King's Gambit Accepted: Traditional Variation	e2e4 e7e5 f2f4 e5f4 g1f3 g7g5 f1c4 f8g7
King's Gambit Accepted: Allgaier Gambit	e2e4 e7e5 f2f4 e5f4 g1f3 g7g5 h2h4 g5g4 f3g5
King's Gambit Accepted: Allgaier Gambit, Thorold Attack	e2e4 e7e5 f2f4 e5f4 g1f3 g7g5 h2h4 g5g4 f3g5 h7h6 g5f7 e8f7 d2d4
King's Gambit Accepted: Allgaier Gambit, Urusov Attack	e2e4 e7e5 f2f4 e5f4 g1f3 g7g5 h2h4 g5g4 f3g5 h7h6 g5f7 e8f7 f1c4
King's Gambit Accepted: Allgaier, Blackburne Gambit	e2e4 e7e5 f2f4 e5f4 g1f3 g7g5 h2h4 g5g4 f3g5 h7h6 g5f7 e8f7 b1c3
King's Gambit Accepted: Allgaier, Cook Variation	e2e4 e7e5 f2f4 e5f4 g1f3 g7g5 h2h4 g5g4 f3g5 h7h6 g5f7 e8f7 d2d4 d7d5 c1f4 d5e4 f1c4 f7g7 f4e5
King's Gambit Accepted: Allgaier, Horny Defense	e2e4 e7e5 f2f4 e5f4 g1f3 g7g5 h2h4 g5g4 f3g5 h7h6 g5f7 e8f7 d1g4 g8f6 g4f4 f8d6
King's Gambit Accepted: Allgaier, Schlechter Defense	e2e4 e7e5 f2f4 e5f4 g1f3 g7g5 h2h4 g5g4 f3g5 g8f6
King's Gambit Accepted: Allgaier, Urusov Attack	e2e4 e7e5 f2f4 e5f4 g1f3 g7g5 h2h4 g5g4 f3g5 h7h6 g5f7 e8f7 f1c4 d7d5 c4d5 f7g7 d2d4
King's Gambit Accepted: Kieseritzky Gambit	e2e4 e7e5 f2f4 e5f4 g1f3 g7g5 h2h4 g5g4 f3e5
King's Gambit Accepted: Kieseritzky Gambit, Anderssen Defense	e2e4 e7e5 f2f4 e5f4 g1f3 g7g5 h2h4 g5g4 f3e5 g8f6 f1c4 d7d5 e4d5 f8d6
King's Gambit Accepted: Kieseritzky Gambit, Anderssen-Cordel Gambit	e2e4 e7e5 f2f4 e5f4 g1f3 g7g5 h2h4 g5g4 f3e5 g8f6 f1c4 d7d5 e4d5 f8d6 d2d4 f6h5 c1f4 h5f4
King's Gambit Accepted: Kieseritzky Gambit, Berlin Defense	e2e4 e7e5 f2f4 e5f4 g1f3 g7g5 h2h4 g5g4 f3e5 g8f6
King's Gambit Accepted: Kieseritzky Gambit, Berlin Defense, Rubinstein Variation	e2e4 e7e5 f2f4 e5f4 g1f3 g7g5 h2h4 g5g4 f3e5 g8f6 d2d4
King's Gambit Accepted: Kieseritzky Gambit, Berlin Defense, de Riviere Variation	e2e4 e7e5 f2f4 e5f4 g1f3 g7g5 h2h4 g5g4 f3e5 g8f6 e5g4 d7d5
King's Gambit Accepted: Kieseritzky Gambit, Brentano Defense	e2e4 e7e5 f2f4 e5f4 g1f3 g7g5 h2h4 g5g4 f3e5 d7d5
King's Gambit Accepted: Kieseritzky Gambit, Brentano Defense	e2e4 e7e5 f2f4 e5f4 g1f3 g7g5 h2h4 g5g4 f3e5 d7d5 d2d4 g8f6 c1f4
King's Gambit Accepted: Kieseritzky Gambit, Brentano Defense, Caro Variation	e2e4 e7e5 f2f4 e5f4 g1f3 g7g5 h2h4 g5g4 f3e5 d7d5 d2d4 g8f6 c1f4 f6e4 b1d2
King's Gambit Accepted: Kieseritzky Gambit, Cotter Gambit	e2e4 e7e5 f2f4 e5f4 g1f3 g7g5 h2h4 g5g4 f3g5 h7h6 g5f7
King's Gambit Accepted: Kieseritzky Gambit, Kolisch Defense	e2e4 e7e5 f2f4 e5f4 g1f3 g7g5 h2h4 g5g4 f3e5 d7d6
King's Gambit Accepted: Kieseritzky Gambit, Long Whip	e2e4 e7e5 f2f4 e5f4 g1f3 g7g5 h2h4 g5g4 f3e5 h7h5
King's Gambit Accepted: Kieseritzky Gambit, Neumann Defense	e2e4 e7e5 f2f4 e5f4 g1f3 g7g5 h2h4 g5g4 f3e5 b8c6
King's Gambit Accepted: Kieseritzky Gambit, Paulsen Defense	e2e4 e7e5 f2f4 e5f4 g1f3 g7g5 h2h4 g5g4 f3e5 f8g7
King's Gambit Accepted: Kieseritzky Gambit, Paulsen Defense Deferred	e2e4 e7e5 f2f4 e5f4 g1f3 g7g5 h2h4 g5g4 f3e5 g8f6 f1c4 d7d5 e4d5 f8g7
King's Gambit Accepted: Kieseritzky Gambit, Rice Gambit	e2e4 e7e5 f2f4 e5f4 g1f3 g7g5 h2h4 g5g4 f3e5 g8f6 f1c4 d7d5 e4d5 f8d6 e1g1 d6e5
King's Gambit Accepted: Kieseritzky Gambit, Rosenthal Defense	e2e4 e7e5 f2f4 e5f4 g1f3 g7g5 h2h4 g5g4 f3e5 d8e7
King's Gambit Accepted: Kieseritzky, Long Whip Defense, Jaenisch Variation	e2e4 e7e5 f2f4 e5f4 g1f3 g7g5 h2h4 g5g4 f3e5 h7h5 f1c4 h8h7 d2d4 f8h6 b1c3
King's Gambit Accepted: Kieseritzky, Polerio Defense	e2e4 e7e5 f2f4 e5f4 g1f3 g7g5 h2h4 g5g4 f3e5 f8e7
King's Gambit Accepted: Kieseritzky, Rice Gambit	e2e4 e7e5 f2f4 e5f4 g1f3 g7g5 h2h4 g5g4 f3e5 g8f6 f1c4 d7d5 e4d5 f8d6 e1g1
King's Gambit Accepted: Kieseritzky, Salvio Defense, Cozio Variation	e2e4 e7e5 f2f4 e5f4 g1f3 g7g5 h2h4 g5g4 f3e5 d8e7 d2d4 f7f5 f1c4
King's Gambit Accepted: King's Knight's Gambit	e2e4 e7e5 f2f4 e5f4 g1f3 g7g5 h2h4
Elephant Gambit	e2e4 e7e5 g1f3 d7d5
Elephant Gambit: Maróczy Gambit	e2e4 e7e5 g1f3 d7d5 e4d5 f8d6
Elephant Gambit: Paulsen Countergambit	e2e4 e7e5 g1f3 d7d5 e4d5 e5e4
Elephant Gambit: Wasp Variation	e2e4 e7e5 g1f3 d7d5 f3e5 d5e4 f1c4 d8g5
Gunderam Defense	e2e4 e7e5 g1f3 d8e7
King's Knight Opening	e2e4 e7e5 g1f3
King's Pawn Game: Busch-Gass Gambit	e2e4 e7e5 g1f3 f8c5
King's Pawn Game: Busch-Gass Gambit, Chiodini Gambit	e2e4 e7e5 g1f3 f8c5 f3e5 b8c6
King's Pawn Game: Damiano Defense	e2e4 e7e5 g1f3 f7f6
King's Pawn Game: Damiano Defense, Damiano Gambit	e2e4 e7e5 g1f3 f7f6 f3e5 f6e5 d1h5 g7g6 h5e5 d8e7 e5h8
King's Pawn Game: Damiano Defense, Damiano Gambit, Chigorin Gambit	e2e4 e7e5 g1f3 f7f6 f3e5 d8e7 e5f3 d7d5
King's Pawn Game: Gunderam Defense, Gunderam Gambit	e2e4 e7e5 g1f3 d8e7 f1c4 f7f5
King's Pawn Game: Gunderam Gambit	e2e4 e7e5 g1f3 c7c6
King's Pawn Game: La Bourdonnais Gambit	e2e4 e7e5 g1f3 d8f6 f1c4 f6g6 e1g1
King's Pawn Game: McConnell Defense	e2e4 e7e5 g1f3 d8f6
Latvian Gambit	e2e4 e7e5 g1f3 f7f5
Latvian Gambit Accepted	e2e4 e7e5 g1f3 f7f5 e4f5
Latvian Gambit Accepted: Bilguer Variation	e2e4 e7e5 g1f3 f7f5 f3e5 d8f6 d2d4 d7d6 e5c4
Latvian Gambit Accepted: Bronstein Attack	e2e4 e7e5 g1f3 f7f5 f3e5 d8f6 d2d4 d7d6 e5c4 f5e4 f1e2
Latvian Gambit Accepted: Bronstein Gambit	e2e4 e7e5 g1f3 f7f5 f3e5 d8f6 d2d4 d7d6 e5c4 f5e4 d1h5 g7g6 h5e2
Latvian Gambit Accepted: Foltys Variation	e2e4 e7e5 g1f3 f7f5 f3e5 d8f6 e5c4 f5e4 d2d3
Latvian Gambit Accepted: Foltys-Leonhardt Variation	e2e4 e7e5 g1f3 f7f5 f3e5 d8f6 e5c4
Latvian Gambit Accepted: Leonhardt Variation	e2e4 e7e5 g1f3 f7f5 f3e5 d8f6 e5c4 f5e4 b1c3
Latvian Gambit Accepted: Main Line	e2e4 e7e5 g1f3 f7f5 f3e5 d8f6 d2d4
Latvian Gambit Accepted: Nimzowitsch Attack	e2e4 e7e5 g1f3 f7f5 f3e5 d8f6 d2d4 d7d6 e5c4 f5e4 c4e3
Latvian Gambit: Behting Variation	e2e4 e7e5 g1f3 f7f5 f1c4 f5e4 f3e5 d8g5 e5f7 g5g2 h1f1 d7d5 f7h8 g8f6
Latvian Gambit: Corkscrew Countergambit	e2e4 e7e5 g1f3 f7f5 f1c4 f5e4 f3e5 g8f6
Latvian Gambit: Corkscrew Gambit	e2e4 e7e5 g1f3 f7f5 f3e5 g8f6 f1c4 f5e4 e5f7 d8e7 f7h8 d7d5
Latvian Gambit: Diepstraten Countergambit	e2e4 e7e5 g1f3 f7f5 c2c4
Latvian Gambit: Fraser Defense	e2e4 e7e5 g1f3 f7f5 f3e5 b8c6
Latvian Gambit: Greco Variation	e2e4 e7e5 g1f3 f7f5 f3e5 d8e7
Latvian Gambit: Lobster Gambit	e2e4 e7e5 g1f3 f7f5 g2g4
Latvian Gambit: Mason Countergambit	e2e4 e7e5 g1f3 f7f5 d2d4
Latvian Gambit: Mayet Attack	e2e4 e7e5 g1f3 f7f5 f1c4
Latvian Gambit: Mayet Attack, Morgado Defense	e2e4 e7e5 g1f3 f7f5 f1c4 g8f6
Latvian Gambit: Mayet Attack, Poisoned Pawn Variation	e2e4 e7e5 g1f3 f7f5 f1c4 f5e4 f3e5 d8g5 d2d4 g5g2
Latvian Gambit: Mayet Attack, Polerio-Svedenborg Variation	e2e4 e7e5 g1f3 f7f5 f1c4 f5e4 f3e5 d7d5
Latvian Gambit: Mayet Attack, Strautins Gambit	e2e4 e7e5 g1f3 f7f5 f1c4 b7b5
Latvian Gambit: Mlotkowski Variation	e2e4 e7e5 g1f3 f7f5 b1c3
Latvian Gambit: Senechaud Gambit	e2e4 e7e5 g1f3 f7f5 b2b4
Philidor Defense	e2e4 e7e5 g1f3 d7d6
Philidor Defense	e2e4 e7e5 g1f3 d7d6 d2d4
Philidor Defense	e2e4 e7e5 g1f3 d7d6 f1c4
Philidor Defense	e2e4 e7e5 g1f3 d7d6 f1c4 f8e7
Philidor Defense: Albin-Blackburne Gambit	e2e4 e7e5 g1f3 d7d6 d2d4 c8g4 d4e5 b8d7
Philidor Defense: Berger Variation	e2e4 e7e5 g1f3 d7d6 d2d4 e5d4 f3d4 g8f6 b1c3 f8e7 f1e2 e8g8 e1g1 c7c5 d4f3 b8c6 c1g5 c8e6 f1e1
Philidor Defense: Bird Gambit	e2e4 e7e5 g1f3 d7d6 d2d4 e5d4 c2c3
Philidor Defense: Boden Variation	e2e4 e7e5 g1f3 d7d6 d2d4 e5d4 d1d4 c8d7
Philidor Defense: Exchange Variation	e2e4 e7e5 g1f3 d7d6 d2d4 e5d4
Philidor Defense: Exchange Variation	e2e4 e7e5 g1f3 d7d6 d2d4 e5d4 f3d4
Philidor Defense: Exchange Variation	e2e4 e7e5 g1f3 d7d6 d2d4 e5d4 f3d4 g8f6
Philidor Defense: Hanham Variation	e2e4 e7e5 g1f3 d7d6 d2d4 b8d7
Philidor Defense: Hanham Variation, Delmar Variation	e2e4 e7e5 g1f3 d7d6 d2d4 b8d7 f1c4 c7c6 c2c3
Philidor Defense: Hanham Variation, Krause Variation	e2e4 e7e5 g1f3 d7d6 d2d4 b8d7 f1c4 c7c6 e1g1
Philidor Defense: Hanham Variation, Schlechter Variation	e2e4 e7e5 g1f3 d7d6 d2d4 b8d7 f1c4 c7c6 b1c3
Philidor Defense: Hanham Variation, Sharp Variation	e2e4 e7e5 g1f3 d7d6 d2d4 b8d7 f1c4 d7b6
Philidor Defense: Hanham Variation, Steiner Variation	e2e4 e7e5 g1f3 d7d6 d2d4 b8d7 f1c4 c7c6 e1g1 f8e7 d4e5
Philidor Defense: Hanham, Kmoch Variation	e2e4 e7e5 g1f3 d7d6 d2d4 b8d7 f1c4 c7c6 f3g5
Philidor Defense: Larsen Variation	e2e4 e7e5 g1f3 d7d6 d2d4 e5d4 f3d4 g7g6
Philidor Defense: Lion Variation	e2e4 e7e5 g1f3 d7d6 d2d4 g8f6 b1c3 b8d7
Philidor Defense: Lion Variation, Bishop Sacrifice	e2e4 e7e5 g1f3 d7d6 d2d4 g8f6 b1c3 b8d7 f1c4 f8e7 c4f7
Philidor Defense: Lion Variation, Delayed Bishop Sacrifice	e2e4 d7d6 d2d4 g8f6 b1c3 b8d7 g1f3 e7e5 f1c4 f8e7 d4e5 d6e5 c4f7
Philidor Defense: Lion Variation, Forcing Line	e2e4 e7e5 g1f3 d7d6 d2d4 g8f6 b1c3 b8d7 f1c4 f8e7 f3g5 e8g8 c4f7 f8f7 g5e6
Philidor Defense: Lion Variation, Lion's Claw, with Bc4 and h6	e2e4 e7e5 g1f3 d7d6 d2d4 g8f6 b1c3 b8d7 f1c4 f8e7 e1g1 h7h6
Philidor Defense: Lion Variation, Lion's Claw, with Be2 and c6	e2e4 e7e5 g1f3 d7d6 d2d4 g8f6 b1c3 b8d7 f1e2 f8e7 e1g1 c7c6
Philidor Defense: Lion Variation, Shirov Gambit	e2e4 e7e5 g1f3 d7d6 d2d4 b8d7 b1c3 g8f6 g2g4
Philidor Defense: Lion Variation, Sozin Variation	e2e4 d7d6 d2d4 g8f6 b1c3 e7e5 g1f3 b8d7 f1c4 f8e7 e1g1 e8g8 d1e2 c7c6 a2a4 e5d4
Philidor Defense: Lopez Countergambit	e2e4 e7e5 g1f3 d7d6 f1c4 f7f5
Philidor Defense: Lopez Countergambit, Jaenisch Variation	e2e4 e7e5 g1f3 d7d6 d2d4 f7f5 f1c4 e5d4 f3g5 g8h6 g5h7
Philidor Defense: Morphy Gambit	e2e4 e7e5 g1f3 d7d6 d2d4 e5d4 f1c4
Philidor Defense: Nimzowitsch Variation	e2e4 e7e5 g1f3 d7d6 d2d4 g8f6
Philidor Defense: Nimzowitsch Variation	e2e4 e7e5 g1f3 d7d6 d2d4 g8f6 d4e5
Philidor Defense: Nimzowitsch Variation, Klein Variation	e2e4 e7e5 g1f3 d7d6 d2d4 g8f6 f1c4
Philidor Defense: Nimzowitsch Variation, Rellstab Variation	e2e4 e7e5 g1f3 d7d6 d2d4 g8f6 d4e5 f6e4 d1d5
Philidor Defense: Nimzowitsch Variation, Sokolsky Variation	e2e4 e7e5 g1f3 d7d6 d2d4 g8f6 d4e5 f6e4 b1d2
Philidor Defense: Nimzowitsch, Larobok Variation	e2e4 e7e5 g1f3 d7d6 d2d4 g8f6 b1c3 b8d7 f1c4 f8e7 f3g5 e8g8 c4f7
Philidor Defense: Nimzowitsch, Locock Variation	e2e4 e7e5 g1f3 d7d6 d2d4 g8f6 f3g5
Philidor Defense: Paulsen Attack	e2e4 e7e5 g1f3 d7d6 d2d4 e5d4 f3d4 d6d5 e4d5
Philidor Defense: Philidor Countergambit	e2e4 e7e5 g1f3 d7d6 d2d4 f7f5
Philidor Defense: Philidor Countergambit, Berger Variation	e2e4 e7e5 g1f3 d7d6 d2d4 f7f5 d4e5 f5e4 f3g5 d6d5 e5e6 f8c5 b1c3
Philidor Defense: Philidor Countergambit, Zukertort Variation	e2e4 e7e5 g1f3 d7d6 d2d4 f7f5 b1c3
Philidor Defense: Philidor Countergambit, del Rio Attack	e2e4 e7e5 g1f3 d7d6 d2d4 f7f5 d4e5 f5e4 f3g5 d6d5 e5e6
Philidor Defense: Philidor Gambit	e2e4 e7e5 g1f3 d7d6 d2d4 c8d7
Philidor Defense: Steinitz Variation	e2e4 e7e5 g1f3 d7d6 f1c4 f8e7 c2c3
Russian Game	e2e4 e7e5 g1f3 g8f6
Russian Game	e2e4 e7e5 g1f3 g8f6 f3e5
Russian Game	e2e4 e7e5 g1f3 g8f6 f3e5 d7d6
Russian Game	e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f3
Russian Game	e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f3 f6e4
Russian Game: Classical Attack	e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f3 f6e4 d2d4
Russian Game: Classical Attack, Berger Variation	e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f3 f6e4 d2d4 d6d5 f1d3 f8e7 e1g1 b8c6 f1e1 c8g4 c2c3 f7f5 b1d2
Russian Game: Classical Attack, Chigorin Variation	e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f3 f6e4 d2d4 d6d5 f1d3 f8e7 e1g1 b8c6 f1e1
Russian Game: Classical Attack, Chigorin Variation, Browne Attack	e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f3 f6e4 d2d4 d6d5 f1d3 b8c6 e1g1 f8e7 c2c4 c6b4 c4d5
Russian Game: Classical Attack, Chigorin Variation, Main Line	e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f3 f6e4 d2d4 d6d5 f1d3 b8c6 e1g1 f8e7 c2c4 c6b4 d3e2
Russian Game: Classical Attack, Closed Variation	e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f3 f6e4 d2d4 e4f6
Russian Game: Classical Attack, Jaenisch Variation	e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f3 f6e4 d2d4 d6d5 f1d3 b8c6 e1g1 f8e7 c2c4
Russian Game: Classical Attack, Krause Variation	e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f3 f6e4 d2d4 d6d5 f1d3 b8c6 e1g1 f8e7 f1e1 c8g4 c2c3 f7f5 c3c4
Russian Game: Classical Attack, Marshall Trap	e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f3 f6e4 d2d4 d6d5 f1d3 f8d6 e1g1 e8g8 c2c4 c8g4 c4d5 f7f5 f1e1 d6h2
Russian Game: Classical Attack, Marshall Variation	e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f3 f6e4 d2d4 d6d5 f1d3 f8d6
Russian Game: Classical Attack, Marshall Variation, Chinese Gambit	e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f3 f6e4 d2d4 d6d5 f1d3 f8d6 e1g1 e8g8 c2c4 c7c6 f1e1 c8g4
Russian Game: Classical Attack, Maróczy Variation	e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f3 f6e4 d2d4 d6d5 f1d3 f8e7 e1g1 b8c6 f1e1 c8g4 c2c3 f7f5 c3c4 e7h4
Russian Game: Classical Attack, Mason Variation	e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f3 f6e4 d2d4 d6d5 f1d3 f8e7 e1g1 e8g8
Russian Game: Classical Attack, Mason-Showalter Variation	e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f3 f6e4 d2d4 d6d5 f1d3 b8c6
Russian Game: Classical Attack, Staunton Variation	e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f3 f6e4 d2d4 d6d5 f1d3 f8d6 e1g1 e8g8 c2c4 c7c6
Russian Game: Classical Attack, Tarrasch Variation	e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f3 f6e4 d2d4 d6d5 f1d3 f8d6 e1g1 e8g8 c2c4 c8g4
Russian Game: Cochrane Gambit	e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f7
Russian Game: Cochrane Gambit, Bishop Check Line	e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f7 e8f7 f1c4
Russian Game: Cochrane Gambit, Center Variation	e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f7 e8f7 d2d4
Russian Game: Cozio Attack	e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f3 f6e4 d1e2
Russian Game: Damiano Variation	e2e4 e7e5 g1f3 g8f6 f3e5 f6e4
Russian Game: Damiano Variation, Kholmov Gambit	e2e4 e7e5 g1f3 g8f6 f3e5 f6e4 d1e2 d8e7
Russian Game: French Attack	e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f3 f6e4 d2d3
Russian Game: Italian Variation	e2e4 e7e5 g1f3 g8f6 f1c4
Russian Game: Karklins-Martinovsky Variation	e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5d3
Russian Game: Kaufmann Attack	e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f3 f6e4 c2c4
Russian Game: Millennium Attack	e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f3 f6e4 f1d3
Russian Game: Moody Gambit	e2e4 e7e5 g1f3 g8f6 d1e2 b8c6 d2d4
Russian Game: Nimzowitsch Attack	e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f3 f6e4 b1c3
Russian Game: Paulsen Attack	e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5c4
Russian Game: Stafford Gambit	e2e4 e7e5 g1f3 g8f6 f3e5 b8c6
Russian Game: Stafford Gambit	e2e4 e7e5 g1f3 g8f6 f3e5 b8c6 e5c6 d7c6
Russian Game: Three Knights Game	e2e4 e7e5 g1f3 g8f6 b1c3
Bishop's Opening: Urusov Gambit	e2e4 e7e5 f1c4 g8f6 d2d4 e5d4 g1f3
