name	uci
Semi-Slav Defense: Meran Variation, Sozin Variation	d2d4 d7d5 g1f3 g8f6 c2c4 c7c6 b1c3 e7e6 e2e3 b8d7 f1d3 d5c4 d3c4 b7b5 c4d3 a7a6 e3e4 c6c5 e4e5 c5d4 c3b5 d7e5 f3e5 a6b5 e1g1
Semi-Slav Defense: Meran Variation, Stahlberg Variation	d2d4 d7d5 c2c4 c7c6 b1c3 g8f6 e2e3 e7e6 g1f3 b8d7 f1d3 d5c4 d3c4 b7b5 c4d3 a7a6 e3e4 c6c5 e4e5 c5d4 c3b5 d7e5 f3e5 a6b5 d1f3
Queen's Gambit Declined: Been-Koomen Variation	d2d4 d7d5 c2c4 e7e6 b1c3 g8f6 c1g5 c7c5
Queen's Gambit Declined: Modern Variation	d2d4 d7d5 c2c4 e7e6 b1c3 g8f6 c1g5
Queen's Gambit Declined: Pseudo-Tarrasch Variation	d2d4 d7d5 c2c4 e7e6 b1c3 g8f6 c1g5 c7c5 c4d5
Queen's Gambit Declined: Pseudo-Tarrasch Variation, Canal Variation	d2d4 d7d5 c2c4 e7e6 b1c3 g8f6 c1g5 c7c5 c4d5 d8b6
Queen's Gambit Declined: Pseudo-Tarrasch Variation, Primitive Pillsbury Variation	d2d4 d7d5 c2c4 e7e6 b1c3 g8f6 c1g5 c7c5 g1f3 c5d4 d1d4
Queen's Gambit Declined: Semi-Tarrasch Defense, Krause Variation	d2d4 d7d5 c2c4 e7e6 b1c3 g8f6 c1g5 c7c5 g1f3 c5d4 f3d4 e6e5 d4b5 a7a6 d1a4
Queen's Gambit Declined: Alekhine Variation	d2d4 d7d5 c2c4 e7e6 b1c3 g8f6 c1g5 b8d7 g1f3 c7c6 e2e4
Queen's Gambit Declined: Capablanca Variation, Anti-Cambridge Springs Variation	d2d4 d7d5 c2c4 e7e6 b1c3 g8f6 c1g5 b8d7 e2e3 c7c6 a2a3
Queen's Gambit Declined: Manhattan Variation	d2d4 d7d5 c2c4 e7e6 b1c3 g8f6 c1g5 b8d7 e2e3 f8b4
Queen's Gambit Declined: Modern Variation, Knight Defense	d2d4 d7d5 c2c4 e7e6 b1c3 g8f6 c1g5 b8d7
Queen's Gambit Declined: Modern Variation, Knight Defense	d2d4 d7d5 c2c4 e7e6 b1c3 g8f6 c1g5 b8d7 e2e3
Queen's Gambit Declined: Modern Variation, Knight Defense	d2d4 d7d5 c2c4 e7e6 b1c3 g8f6 c1g5 b8d7 e2e3 c7c6
Queen's Gambit Declined: Rochlin Variation	d2d4 d7d5 c2c4 e7e6 b1c3 g8f6 c1g5 b8d7 g1f3 c7c6 a1c1 d8a5 g5d2
Queen's Gambit Declined	d2d4 d7d5 c2c4 c7c6 g1f3 g8f6 b1c3 e7e6 c1g5 b8d7 e2e3
Queen's Gambit Declined: Cambridge Springs Defense	d2d4 d7d5 c2c4 c7c6 g1f3 g8f6 b1c3 e7e6 c1g5 b8d7 e2e3 d8a5
Queen's Gambit Declined: Cambridge Springs Defense	d2d4 d7d5 c2c4 c7c6 g1f3 g8f6 b1c3 e7e6 c1g5 b8d7 e2e3 d8a5 c4d5
Queen's Gambit Declined: Cambridge Springs Defense, Argentine Variation	d2d4 d7d5 c2c4 e7e6 b1c3 g8f6 c1g5 b8d7 e2e3 c7c6 g1f3 d8a5 f3d2 f8b4 d1c2 e8g8 g5h4
Queen's Gambit Declined: Cambridge Springs Defense, Bogoljubov Variation	d2d4 d7d5 c2c4 c7c6 g1f3 g8f6 b1c3 e7e6 c1g5 b8d7 e2e3 d8a5 f3d2 f8b4 d1c2
Queen's Gambit Declined: Cambridge Springs Defense, Capablanca Variation	d2d4 d7d5 c2c4 e7e6 b1c3 g8f6 c1g5 b8d7 e2e3 c7c6 g1f3 d8a5 g5f6
Queen's Gambit Declined: Cambridge Springs Defense, Rubinstein Variation	d2d4 d7d5 c2c4 c7c6 g1f3 g8f6 b1c3 e7e6 c1g5 b8d7 e2e3 d8a5 f3d2 d5c4
Queen's Gambit Declined: Cambridge Springs Defense, Yugoslav Variation	d2d4 d7d5 c2c4 c7c6 g1f3 g8f6 b1c3 e7e6 c1g5 b8d7 e2e3 d8a5 c4d5 f6d5
Queen's Gambit Declined	d2d4 d7d5 c2c4 e7e6 b1c3 g8f6 c1g5 f8e7
Queen's Gambit Declined: Lasker Defense	d2d4 g8f6 c2c4 e7e6 b1c3 d7d5 c1g5 f8e7 e2e3 f6e4
Queen's Gambit Declined: Modern Variation, Heral Variation	d2d4 d7d5 c2c4 e7e6 b1c3 g8f6 c1g5 f8e7 g5f6
Queen's Gambit Declined: Neo-Orthodox Variation	d2d4 g8f6 c2c4 e7e6 b1c3 d7d5 c1g5 f8e7 e2e3 e8g8 a1c1
Queen's Gambit Declined: Anti-Tartakower Variation	d2d4 g8f6 c2c4 e7e6 g1f3 d7d5 b1c3 f8e7 c1g5 e8g8 e2e3 h7h6 g5f6
Queen's Gambit Declined: Anti-Tartakower Variation, Petrosian Variation	d2d4 g8f6 c2c4 e7e6 g1f3 d7d5 b1c3 f8e7 c1g5 h7h6 g5f6 e7f6 e2e3 e8g8 a1c1 c7c6 f1d3 b8d7 e1g1 d5c4 d3c4
Queen's Gambit Declined: Modern Variation, Normal Line	d2d4 g8f6 c2c4 e7e6 g1f3 d7d5 b1c3 f8e7 c1g5 e8g8 e2e3
Queen's Gambit Declined: Neo-Orthodox Variation	d2d4 g8f6 c2c4 e7e6 g1f3 d7d5 b1c3 f8e7 c1g5 e8g8 e2e3 h7h6
Queen's Gambit Declined: Neo-Orthodox Variation, Main Line	d2d4 g8f6 c2c4 e7e6 g1f3 d7d5 b1c3 f8e7 c1g5 h7h6 g5h4 e8g8 e2e3
Queen's Gambit Declined: Pillsbury Attack	d2d4 g8f6 c2c4 e7e6 g1f3 b7b6 b1c3 d7d5 c4d5 e6d5 c1g5 f8e7 e2e3 e8g8 f1d3 c8b7 f3e5
Queen's Gambit Declined: Lasker Defense	d2d4 d7d5 c2c4 e7e6 b1c3 f8e7 g1f3 g8f6 c1g5 h7h6 g5h4 e8g8 e2e3 f6e4
Queen's Gambit Declined: Lasker Defense, Russian Variation	d2d4 d7d5 c2c4 e7e6 b1c3 g8f6 c1g5 f8e7 e2e3 e8g8 g1f3 h7h6 g5h4 f6e4 h4e7 d8e7 d1c2 e4f6 f1d3 d5c4 d3c4 c7c5 e1g1 b8c6 f1d1 c8d7
Queen's Gambit Declined: Lasker Defense, Teichmann Variation	d2d4 g8f6 c2c4 e7e6 g1f3 d7d5 b1c3 f8e7 c1g5 h7h6 g5h4 e8g8 e2e3 f6e4 h4e7 d8e7 d1c2
Queen's Gambit Declined: Lasker Defense, Bernstein Variation	d2d4 g8f6 c2c4 e7e6 b1c3 d7d5 c1g5 f8e7 e2e3 h7h6 g5h4 e8g8 g1f3 f6e4 h4e7 d8e7 c4d5 e4c3 b2c3 e6d5 d1b3 e7d6
Queen's Gambit Declined: Lasker Defense, Bernstein Variation, Mar del Plata Gambit	d2d4 d7d5 c2c4 e7e6 b1c3 g8f6 c1g5 f8e7 e2e3 e8g8 g1f3 h7h6 g5h4 f6e4 h4e7 d8e7 c4d5 e4c3 b2c3 e6d5 d1b3 f8d8 c3c4 c8e6
Queen's Gambit Declined: Lasker Defense, Main Line	d2d4 d7d5 c2c4 e7e6 b1c3 f8e7 g1f3 g8f6 c1g5 h7h6 g5h4 e8g8 e2e3 f6e4 h4e7 d8e7 c4d5 e4c3 b2c3
Queen's Gambit Declined: Tartakower Defense	d2d4 g8f6 c2c4 e7e6 g1f3 d7d5 b1c3 f8e7 c1g5 h7h6 g5h4 e8g8 e2e3 b7b6
Queen's Gambit Declined: Tartakower Defense, Exchange Variation	d2d4 d7d5 c2c4 e7e6 b1c3 f8e7 g1f3 g8f6 c1g5 h7h6 g5h4 e8g8 e2e3 b7b6 c4d5 e6d5
Queen's Gambit Declined: Tartakower Defense	d2d4 d7d5 c2c4 e7e6 b1c3 f8e7 g1f3 g8f6 c1g5 h7h6 g5h4 e8g8 e2e3 b7b6 c4d5 f6d5 h4e7 d8e7 c3d5 e6d5 a1c1 c8e6
Queen's Gambit Declined: Tartakower Defense, Makogonov Exchange Variation	d2d4 d7d5 c2c4 e7e6 b1c3 f8e7 g1f3 g8f6 c1g5 h7h6 g5h4 e8g8 e2e3 b7b6 c4d5 f6d5
Queen's Gambit Declined: Orthodox Defense	d2d4 g8f6 c2c4 e7e6 g1f3 d7d5 b1c3 f8e7 c1g5 e8g8 e2e3 b8d7
Queen's Gambit Declined: Orthodox Defense, Botvinnik Variation	d2d4 g8f6 c2c4 e7e6 g1f3 d7d5 b1c3 f8e7 c1g5 e8g8 e2e3 b8d7 f1d3
Queen's Gambit Declined: Orthodox Defense, Rauzer Variation	d2d4 d7d5 g1f3 g8f6 c2c4 e7e6 b1c3 f8e7 c1g5 e8g8 e2e3 b8d7 d1b3
Queen's Gambit Declined: Orthodox Defense, Rubinstein Variation	d2d4 g8f6 c2c4 e7e6 g1f3 d7d5 b1c3 f8e7 c1g5 e8g8 e2e3 b8d7 d1c2
Queen's Gambit Declined: Orthodox Defense, Rubinstein Variation, Flohr Line	d2d4 g8f6 c2c4 e7e6 g1f3 d7d5 b1c3 f8e7 c1g5 e8g8 e2e3 b8d7 d1c2 c7c5 c4d5
Queen's Gambit Declined: Orthodox Defense, Capablanca Variation	g1f3 d7d5 d2d4 g8f6 c2c4 e7e6 b1c3 f8e7 c1g5 e8g8 e2e3 b8d7 a1c1 b7b6 c4d5 e6d5 f1b5
Queen's Gambit Declined: Orthodox Defense, Henneberger Variation	d2d4 g8f6 c2c4 e7e6 g1f3 d7d5 b1c3 f8e7 c1g5 e8g8 e2e3 b8d7 a1c1 a7a6
Queen's Gambit Declined: Orthodox Defense, Main Line	d2d4 g8f6 c2c4 e7e6 g1f3 d7d5 b1c3 f8e7 c1g5 e8g8 e2e3 b8d7 a1c1
Queen's Gambit Declined: Orthodox Defense, Main Line	d2d4 g8f6 c2c4 e7e6 g1f3 d7d5 b1c3 f8e7 c1g5 e8g8 e2e3 b8d7 a1c1 c7c6
Queen's Gambit Declined: Orthodox Defense, Pillsbury Variation	d2d4 g8f6 c2c4 e7e6 b1c3 d7d5 c1g5 f8e7 e2e3 e8g8 g1f3 b8d7 a1c1 b7b6 c4d5 e6d5 f1d3
Queen's Gambit Declined: Orthodox Defense, Swiss, Karlsbad Variation	d2d4 g8f6 c2c4 e7e6 g1f3 d7d5 b1c3 f8e7 c1g5 e8g8 e2e3 b8d7 a1c1 a7a6 c4d5
Queen's Gambit Declined: Orthodox Defense, Rubinstein Attack	d2d4 g8f6 c2c4 e7e6 b1c3 d7d5 g1f3 f8e7 c1g5 e8g8 e2e3 b8d7 a1c1 c7c6 a2a3 a7a6 d1c2
Queen's Gambit Declined: Orthodox Defense, Rubinstein Attack	d2d4 g8f6 c2c4 e7e6 g1f3 d7d5 b1c3 f8e7 c1g5 e8g8 e2e3 b8d7 a1c1 c7c6 d1c2
Queen's Gambit Declined: Orthodox Defense, Rubinstein Attack	d2d4 g8f6 c2c4 e7e6 g1f3 d7d5 b1c3 f8e7 c1g5 e8g8 e2e3 b8d7 a1c1 c7c6 d1c2 a7a6
Queen's Gambit Declined: Orthodox Defense, Rubinstein Attack	g1f3 d7d5 d2d4 g8f6 c2c4 e7e6 b1c3 f8e7 c1g5 e8g8 e2e3 b8d7 a1c1 c7c6 d1c2 f6e4
Queen's Gambit Declined: Orthodox Defense, Rubinstein Attack	d2d4 d7d5 g1f3 g8f6 c2c4 e7e6 b1c3 f8e7 c1g5 e8g8 e2e3 b8d7 a1c1 c7c6 d1c2 a7a6 c4d5
Queen's Gambit Declined: Orthodox Defense, Bd3 Line	d2d4 d7d5 c2c4 e7e6 b1c3 g8f6 c1g5 f8e7 e2e3 e8g8 g1f3 b8d7 a1c1 c7c6 f1d3
Queen's Gambit Declined: Orthodox Defense, Fianchetto Variation	d2d4 d7d5 c2c4 e7e6 b1c3 g8f6 c1g5 c7c6 g1f3 f8e7 e2e3 b8d7 a1c1 e8g8 f1d3 d5c4 d3c4 b7b5
Queen's Gambit Declined: Orthodox Defense, Alekhine Variation	d2d4 d7d5 c2c4 e7e6 b1c3 g8f6 c1g5 f8e7 e2e3 e8g8 g1f3 b8d7 a1c1 c7c6 f1d3 d5c4 d3c4 f6d5 g5e7 d8e7 c3e4
Queen's Gambit Declined: Orthodox Defense, Bd3 Line	d2d4 d7d5 c2c4 e7e6 b1c3 g8f6 c1g5 f8e7 e2e3 e8g8 g1f3 b8d7 a1c1 c7c6 f1d3 d5c4 d3c4 f6d5 g5e7 d8e7
Queen's Gambit Declined: Orthodox Defense, Capablanca System	d2d4 d7d5 c2c4 e7e6 b1c3 g8f6 c1g5 f8e7 e2e3 e8g8 g1f3 b8d7 a1c1 c7c6 f1d3 d5c4 d3c4 f6d5
Queen's Gambit Declined: Orthodox Defense, Janowski Variation	d2d4 d7d5 g1f3 g8f6 c2c4 e7e6 b1c3 f8e7 c1g5 e8g8 e2e3 b8d7 a1c1 c7c6 f1d3 d5c4 d3c4 f6d5 h2h4
Queen's Gambit Declined: Orthodox Defense, Main Line	d2d4 d7d5 c2c4 e7e6 b1c3 g8f6 c1g5 f8e7 e2e3 e8g8 g1f3 b8d7 a1c1 c7c6 f1d3 d5c4 d3c4 f6d5 g5e7 d8e7 e1g1
Queen's Gambit Declined: Orthodox Defense, Classical Variation	d2d4 d7d5 c2c4 e7e6 b1c3 g8f6 c1g5 f8e7 e2e3 e8g8 g1f3 b8d7 a1c1 c7c6 f1d3 d5c4 d3c4 f6d5 g5e7 d8e7 e1g1 d5c3 c1c3 e6e5
Queen's Gambit Declined: Orthodox Defense, Classical Variation	d2d4 d7d5 c2c4 e7e6 g1f3 g8f6 b1c3 f8e7 c1g5 e8g8 e2e3 b8d7 a1c1 c7c6 f1d3 d5c4 d3c4 f6d5 g5e7 d8e7 e1g1 d5c3 c1c3 e6e5 d1b1
Queen's Gambit Declined: Orthodox Defense, Classical Variation	d2d4 g8f6 c2c4 e7e6 g1f3 d7d5 b1c3 f8e7 c1g5 e8g8 e2e3 b8d7 a1c1 c7c6 f1d3 d5c4 d3c4 f6d5 g5e7 d8e7 e1g1 d5c3 c1c3 e6e5 d1c2
Queen's Gambit Declined: Orthodox Defense, Classical Variation	d2d4 d7d5 c2c4 e7e6 b1c3 g8f6 c1g5 f8e7 e2e3 e8g8 g1f3 b8d7 a1c1 c7c6 f1d3 d5c4 d3c4 f6d5 g5e7 d8e7 e1g1 d5c3 c1c3 e6e5 d4e5 d7e5 f3e5 e7e5
Neo-Grünfeld Defense: Goglidze Attack	d2d4 g8f6 c2c4 g7g6 f2f3 d7d5
Neo-Grünfeld Defense: with Nf3	d2d4 g8f6 c2c4 g7g6 g1f3 d7d5
Neo-Grünfeld Defense: with g3	d2d4 g8f6 c2c4 g7g6 g2g3 d7d5
Neo-Grünfeld Defense: Exchange Variation	d2d4 g8f6 c2c4 g7g6 g2g3 f8g7 f1g2 d7d5 c4d5 f6d5
Neo-Grünfeld Defense: Delayed Exchange Variation	d2d4 g8f6 c2c4 g7g6 g1f3 f8g7 g2g3 e8g8 f1g2 d7d5 c4d5 f6d5 e1g1
Neo-Grünfeld Defense: Delayed Exchange Variation	d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 g1f3 e8g8 g2g3 d7d5 c4d5 f6d5 f1g2 c7c5 e1g1
Neo-Grünfeld Defense: Delayed Exchange Variation	d2d4 g8f6 g1f3 g7g6 c2c4 f8g7 g2g3 e8g8 f1g2 d7d5 c4d5 f6d5 e1g1 c7c5 d4c5
Neo-Grünfeld Defense: Delayed Exchange Variation	d2d4 g8f6 c2c4 g7g6 g1f3 f8g7 g2g3 e8g8 f1g2 d7d5 c4d5 f6d5 e1g1 d5b6
Neo-Grünfeld Defense: Classical Variation	d2d4 g8f6 g1f3 g7g6 g2g3 f8g7 f1g2 e8g8 e1g1 d7d5 c2c4
Neo-Grünfeld Defense: Classical Variation, Modern Defense	d2d4 g8f6 g1f3 g7g6 g2g3 f8g7 f1g2 e8g8 e1g1 d7d5 c2c4 d5c4
Neo-Grünfeld Defense: Classical Variation, Polgar Variation	d2d4 g8f6 g1f3 g7g6 g2g3 f8g7 f1g2 e8g8 e1g1 d7d5 c2c4 b8c6
Neo-Grünfeld Defense: Classical Variation, Original Defense	d2d4 g8f6 c2c4 g7g6 g1f3 f8g7 g2g3 e8g8 f1g2 c7c6 e1g1 d7d5
Neo-Grünfeld Defense: Ultra-Delayed Exchange Variation	d2d4 g8f6 c2c4 g7g6 g1f3 f8g7 g2g3 e8g8 f1g2 c7c6 e1g1 d7d5 c4d5 c6d5
Grünfeld Defense	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5
Grünfeld Defense: Gibbon Gambit	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 g2g4
Grünfeld Defense: Lundin Variation	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 c1g5 f6e4 c3e4 d5e4 d1d2 c7c5
Grünfeld Defense: Lutikov Variation	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 f2f3
Grünfeld Defense: Lutikov Variation, Murrey Attack	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 f2f3 c7c5 c4d5 f6d5 c3a4
Grünfeld Defense: Stockholm Variation	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 c1g5
Grünfeld Defense: Zaitsev Gambit	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 h2h4
Grünfeld Defense: Russian Variation, Accelerated Variation	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 d1b3
Grünfeld Defense: Brinckmann Attack	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 c1f4
Grünfeld Defense: Brinckmann Attack, Grünfeld Gambit	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 c1f4 f8g7 e2e3 e8g8
Grünfeld Defense: Brinckmann Attack, Grünfeld Gambit, Botvinnik Variation	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 c1f4 f8g7 e2e3 e8g8 a1c1 c7c5 d4c5 c8e6
Grünfeld Defense: Brinckmann Attack, Grünfeld Gambit, Capablanca Variation	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 c1f4 f8g7 e2e3 e8g8 a1c1
Grünfeld Defense: Brinckmann Attack, Reshevsky Gambit	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 c1f4 f8g7 a1c1 e8g8 e2e3 c7c5 d4c5 d8a5
Grünfeld Defense: Brinckmann Attack, Grünfeld Gambit Accepted	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 c1f4 f8g7 e2e3 e8g8 c4d5 f6d5 c3d5 d8d5 f4c7
Grünfeld Defense: Exchange Variation	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 c4d5 f6d5
Grünfeld Defense: Exchange Variation, Modern Exchange Variation	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 c4d5 f6d5 e2e4 d5c3 b2c3 f8g7 g1f3
Grünfeld Defense: Exchange Variation, Modern Exchange Variation, Kramnik's Line	d2d4 g8f6 g1f3 g7g6 c2c4 f8g7 b1c3 d7d5 c4d5 f6d5 e2e4 d5c3 b2c3 c7c5 h2h3
Grünfeld Defense: Exchange Variation, Modern Exchange Variation, Pawn Grab Line	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 c4d5 f6d5 e2e4 d5c3 b2c3 f8g7 g1f3 c7c5 a1b1 e8g8 f1e2 b8c6 d4d5 g7c3
Grünfeld Defense: Exchange Variation, Nadanian Attack	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 c4d5 f6d5 c3a4
Grünfeld Defense: Exchange Variation, Classical Variation	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 c4d5 f6d5 e2e4 d5c3 b2c3 f8g7 f1c4
Grünfeld Defense: Exchange Variation, Larsen Variation	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 c4d5 f6d5 e2e4 d5c3 b2c3 f8g7 f1c4 e8g8 g1e2 d8d7
Grünfeld Defense: Exchange Variation, Larsen Variation	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 c4d5 f6d5 e2e4 d5c3 b2c3 f8g7 f1c4 e8g8 g1e2 d8d7 e1g1 b7b6
Grünfeld Defense: Exchange Variation, Simagin's Improved Variation	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 c4d5 f6d5 e2e4 d5c3 b2c3 f8g7 f1c4 e8g8 g1e2 b8c6
Grünfeld Defense: Exchange Variation, Simagin's Lesser Variation	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 c4d5 f6d5 e2e4 d5c3 b2c3 f8g7 f1c4 e8g8 g1e2 b7b6
Grünfeld Defense: Exchange Variation, Seville Variation	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 c4d5 f6d5 e2e4 d5c3 b2c3 f8g7 f1c4 c7c5 g1e2 b8c6 c1e3 e8g8 e1g1 c8g4 f2f3 c6a5 c4f7
Grünfeld Defense: Exchange Variation, Spassky Variation	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 c4d5 f6d5 e2e4 d5c3 b2c3 f8g7 f1c4 c7c5 g1e2 e8g8
Grünfeld Defense: Exchange Variation, Spassky Variation	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 c4d5 f6d5 e2e4 d5c3 b2c3 f8g7 f1c4 c7c5 g1e2 b8c6 c1e3 e8g8 e1g1 c5d4 c3d4
Grünfeld Defense: Exchange Variation, Sokolsky Variation	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 c4d5 f6d5 e2e4 d5c3 b2c3 f8g7 f1c4 c7c5 g1e2 e8g8 e1g1 b8c6 c1e3 c8g4 f2f3 c6a5 c4d3 c5d4 c3d4 g4e6 d4d5
Grünfeld Defense: Exchange Variation, Spassky Variation	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 c4d5 f6d5 e2e4 d5c3 b2c3 f8g7 f1c4 c7c5 g1e2 b8c6 c1e3 e8g8 e1g1 c8g4 f2f3 c6a5 c4d3 c5d4 c3d4 g4e6
Grünfeld Defense: Flohr Variation	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 g1f3 f8g7 d1a4
Grünfeld Defense: Three Knights Variation	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 g1f3
Grünfeld Defense: Three Knights Variation	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 g1f3 f8g7
Grünfeld Defense: Three Knights Variation, Petrosian System	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 g1f3 f8g7 c1g5
Grünfeld Defense: Three Knights Variation, Hungarian Attack	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 g1f3 f8g7 c1f4
Grünfeld Defense: Three Knights Variation, Hungarian Variation	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 g1f3 f8g7 c1f4 e8g8 e2e3
Grünfeld Defense: Flohr Defense	d2d4 d7d5 c2c4 c7c6 b1c3 g8f6 e2e3 g7g6 g1f3 f8g7 f1d3 e8g8 e1g1 c8f5
Grünfeld Defense: Makogonov Variation	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 g1f3 f8g7 e2e3 e8g8 b2b4
Grünfeld Defense: Opocensky Variation	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 g1f3 f8g7 e2e3 e8g8 c1d2
Grünfeld Defense: Smyslov Defense	d2d4 d7d5 c2c4 c7c6 b1c3 g8f6 e2e3 g7g6 g1f3 f8g7 f1d3 e8g8 e1g1 c8g4
Grünfeld Defense: Three Knights Variation, Burille Variation	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 g1f3 f8g7 e2e3
Grünfeld Defense: Three Knights Variation, Paris Variation	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 g1f3 f8g7 e2e3 e8g8 f1d3
Grünfeld Defense: Botvinnik Variation	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 g1f3 f8g7 e2e3 e8g8 d1b3 e7e6
Grünfeld Defense: Pachman Variation	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 e2e3 f8g7 d1b3 d5c4 f1c4 e8g8 g1f3 b8d7 f3g5
Grünfeld Defense: Three Knights Variation, Vienna Variation	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 g1f3 f8g7 e2e3 e8g8 d1b3
Grünfeld Defense: Russian Variation	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 g1f3 f8g7 d1b3
Grünfeld Defense: Russian Variation	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 g1f3 f8g7 d1b3 d5c4 b3c4 e8g8 e2e4
Grünfeld Defense: Russian Variation, Byrne Variation	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 g1f3 f8g7 d1b3 d5c4 b3c4 e8g8 e2e4 b8c6
Grünfeld Defense: Russian Variation, Hungarian Variation	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 g1f3 f8g7 d1b3 d5c4 b3c4 e8g8 e2e4 a7a6
Grünfeld Defense: Russian Variation, Levenfish Variation	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 g1f3 f8g7 d1b3 d5c4 b3c4 e8g8 e2e4 b7b6
Grünfeld Defense: Russian Variation, Prins Variation	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 g1f3 f8g7 d1b3 d5c4 b3c4 e8g8 e2e4 b8a6
Grünfeld Defense: Russian Variation, Szabo Variation	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 g1f3 f8g7 d1b3 d5c4 b3c4 e8g8 e2e4 c7c6
Grünfeld Defense: Russian Variation, Keres Variation	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 g1f3 f8g7 d1b3 d5c4 b3c4 e8g8 e2e4 c8g4 c1e3 f6d7 f1e2 d7b6 c4d3 b8c6 e1c1
Grünfeld Defense: Russian Variation, Smyslov Variation	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 g1f3 f8g7 d1b3 d5c4 b3c4 e8g8 e2e4 c8g4
Grünfeld Defense: Russian Variation, Smyslov Variation	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 g1f3 f8g7 d1b3 d5c4 b3c4 e8g8 e2e4 c8g4 c1e3 f6d7 c4b3
Grünfeld Defense: Russian Variation, Yugoslav Variation	d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 g1f3 f8g7 d1b3 d5c4 b3c4 e8g8 e2e4 c8g4 c1e3 f6d7 c4b3 c7c5
