name	uci
Sicilian Defense: O'Kelly Variation, Aronin System	e2e4 c7c5 g1f3 a7a6 f1e2
Sicilian Defense: O'Kelly Variation, Kieseritzky System	e2e4 c7c5 g1f3 a7a6 b2b3
Sicilian Defense: O'Kelly Variation, Maróczy Bind	e2e4 c7c5 g1f3 a7a6 c2c4
Sicilian Defense: O'Kelly Variation, Maróczy Bind, Paulsen Line	e2e4 c7c5 g1f3 a7a6 c2c4 e7e6
Sicilian Defense: O'Kelly Variation, Maróczy Bind, Robatsch Line	e2e4 c7c5 g1f3 a7a6 c2c4 d7d6
Sicilian Defense: O'Kelly Variation, Normal System	e2e4 c7c5 g1f3 a7a6 d2d4
Sicilian Defense: O'Kelly Variation, Normal System, Cortlever Gambit	e2e4 c7c5 g1f3 a7a6 d2d4 c5d4 f1c4
Sicilian Defense: O'Kelly Variation, Normal System, Smith-Morra Line	e2e4 c7c5 g1f3 a7a6 d2d4 c5d4 c2c3
Sicilian Defense: O'Kelly Variation, Normal System, Taimanov Line	e2e4 c7c5 g1f3 a7a6 d2d4 c5d4 f3d4 e7e5
Sicilian Defense: O'Kelly Variation, Normal System, Zagorovsky Line	e2e4 c7c5 g1f3 a7a6 d2d4 c5d4 d1d4
Sicilian Defense: O'Kelly Variation, Quiet System	e2e4 c7c5 g1f3 a7a6 d2d3
Sicilian Defense: O'Kelly Variation, Réti System	e2e4 c7c5 g1f3 a7a6 g2g3
Sicilian Defense: O'Kelly Variation, Venice System	e2e4 c7c5 g1f3 a7a6 c2c3
Sicilian Defense: O'Kelly Variation, Venice System, Barcza Line	e2e4 c7c5 g1f3 a7a6 c2c3 g8f6
Sicilian Defense: O'Kelly Variation, Venice System, Gambit Line	e2e4 c7c5 g1f3 a7a6 c2c3 d7d5 e4d5 g8f6
Sicilian Defense: O'Kelly Variation, Venice System, Ljubojevic Line	e2e4 c7c5 g1f3 a7a6 c2c3 b7b5
Sicilian Defense: O'Kelly Variation, Venice System, Steiner Line	e2e4 c7c5 g1f3 a7a6 c2c3 d7d6
Sicilian Defense: O'Kelly Variation, Wing Gambit	e2e4 c7c5 g1f3 a7a6 b2b4
Sicilian Defense: O'Kelly Variation, Yerevan System	e2e4 c7c5 g1f3 a7a6 b1c3
Sicilian Defense: Nimzowitsch Variation	e2e4 c7c5 g1f3 g8f6
Sicilian Defense: Nimzowitsch Variation, Advance Variation	e2e4 c7c5 g1f3 g8f6 e4e5
Sicilian Defense: Nimzowitsch Variation, Closed Variation	e2e4 c7c5 g1f3 g8f6 b1c3
Sicilian Defense: Nimzowitsch Variation, Exchange Variation	e2e4 c7c5 g1f3 g8f6 e4e5 f6d5 b1c3 d5c3
Sicilian Defense: Nimzowitsch Variation, Main Line	e2e4 c7c5 g1f3 g8f6 e4e5 f6d5 b1c3 e7e6 c3d5 e6d5 d2d4 b8c6
Sicilian Defense: Closed, Anti-Sveshnikov Variation, Kharlov-Kramnik Line	e2e4 c7c5 g1f3 b8c6 b1c3 e7e5 f1c4 f8e7 d2d3 d7d6 f3d2 e7g5
Sicilian Defense: Nyezhmetdinov-Rossolimo Attack	e2e4 c7c5 g1f3 b8c6 f1b5
Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, San Francisco Gambit	e2e4 c7c5 g1f3 b8c6 f1b5 c6a5 b2b4
Sicilian Defense: Old Sicilian	e2e4 c7c5 g1f3 b8c6
Sicilian Defense: Portsmouth Gambit	e2e4 c7c5 g1f3 b8c6 b2b4
Sicilian Defense: Rossolimo Variation, Brooklyn Retreat Defense	e2e4 c7c5 g1f3 b8c6 f1b5 c6b8
Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation	e2e4 c7c5 g1f3 b8c6 f1b5 g7g6
Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation, Gufeld Gambit	e2e4 c7c5 g1f3 b8c6 f1b5 g7g6 e1g1 f8g7 c2c3 e7e5 d2d4
Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation, Lutikov Gambit	e2e4 c7c5 g1f3 b8c6 f1b5 g7g6 e1g1 f8g7 c2c3 g8f6 d2d4
Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation, Totsky Attack	e2e4 c7c5 g1f3 b8c6 f1b5 g7g6 e1g1 f8g7 c2c3 g8f6 d1a4
Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Gurgenidze Variation	e2e4 c7c5 g1f3 b8c6 f1b5 g7g6 e1g1 f8g7 f1e1 e7e5 b2b4
Sicilian Defense: Accelerated Dragon	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g7g6
Sicilian Defense: Flohr Variation	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 d8c7
Sicilian Defense: Franco-Sicilian Variation	e2e4 c7c5 g1f3 b8c6 d2d4 e7e6
Sicilian Defense: Godiva Variation	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 d8b6
Sicilian Defense: Kalashnikov Variation	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 e7e5 d4b5 d7d6
Sicilian Defense: Löwenthal Variation	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 e7e5
Sicilian Defense: Nimzo-American Variation	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 d7d5
Sicilian Defense: O'Kelly Variation, Maróczy Bind, Geller Line	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 a7a6 c2c4 e7e5
Sicilian Defense: Open	e2e4 c7c5 g1f3 b8c6 d2d4
Sicilian Defense: Open	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4
Sicilian Defense: Open	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4
Sicilian Defense: Four Knights Variation, Cobra Variation	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 e7e6 d4b5 f8c5
Sicilian Defense: Lasker-Pelikan Variation	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 e7e5
Sicilian Defense: Lasker-Pelikan Variation, Bird Variation	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 e7e5 d4b5 d7d6 c1g5 a7a6 b5a3 c8e6
Sicilian Defense: Lasker-Pelikan Variation, Exchange Variation	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 e7e5 d4c6
Sicilian Defense: Lasker-Pelikan Variation, Retreat Variation	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 e7e5 d4f3
Sicilian Defense: Lasker-Pelikan Variation, Schlechter Variation	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 e7e5 d4b3
Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 e7e5 d4b5 d7d6 c1g5 a7a6 b5a3 b7b5
Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 e7e5 d4b5 d7d6 c1g5 a7a6 b5a3 b7b5 g5f6 g7f6 c3d5 f6f5
Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation, Chelyabinsk Variation	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 e7e5 d4b5 d7d6 c1g5 a7a6 b5a3 b7b5 c3d5
Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation, Novosibirsk Variation	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 e7e5 d4b5 d7d6 c1g5 a7a6 b5a3 b7b5 g5f6 g7f6 c3d5 f8g7
Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation, Peresypkin's Sacrifice	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 e7e5 d4b5 d7d6 c1g5 a7a6 b5a3 b7b5 g5f6 g7f6 c3d5 f6f5 f1b5
Sicilian Defense: Open	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6
Sicilian Defense: Accelerated Dragon, Exchange Variation	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g7g6 d4c6
Sicilian Defense: Accelerated Dragon, Modern Variation	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g7g6 b1c3
Sicilian Defense: Accelerated Dragon, Modern Bc4 Variation	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g7g6 b1c3 f8g7 c1e3 g8f6 f1c4
Sicilian Defense: Dragon Variation, Modern Bc4 Variation	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g7g6 b1c3 f8g7 c1e3 g8f6 f1c4 d7d6
Sicilian Defense: Accelerated Dragon, Maróczy Bind	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g7g6 c2c4
Sicilian Defense: Accelerated Dragon, Maróczy Bind, Gurgenidze Variation	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g7g6 c2c4 g8f6 b1c3 c6d4 d1d4 d7d6
Sicilian Defense: Accelerated Dragon, Maróczy Bind	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g7g6 c2c4 f8g7
Sicilian Defense: Accelerated Dragon, Simagin Variation	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g7g6 c2c4 f8g7 d4c2 d7d6 f1e2 g8h6
Sicilian Defense: Accelerated Dragon, Maróczy Bind	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g7g6 c2c4 f8g7 c1e3
Sicilian Defense: Accelerated Dragon, Maróczy Bind, Breyer Variation	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g7g6 c2c4 f8g7 c1e3 g8f6 b1c3 f6g4
Sicilian Defense: Alapin Variation, Sherzer Variation	e2e4 c7c5 g1f3 e7e6 c2c3 g8f6 e4e5 f6d5 d2d4 b8c6
Sicilian Defense: Delayed Alapin Variation	e2e4 c7c5 g1f3 e7e6 c2c3
Sicilian Defense: Drazic Variation	e2e4 c7c5 g1f3 e7e6 d2d4 a7a6
Sicilian Defense: Four Knights Variation	e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 g8f6 b1c3 b8c6
Sicilian Defense: Four Knights Variation, Exchange Variation	e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 g8f6 b1c3 b8c6 d4c6
Sicilian Defense: French Variation	e2e4 c7c5 g1f3 e7e6
Sicilian Defense: French Variation, Normal	e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 g8f6
Sicilian Defense: French Variation, Open	e2e4 c7c5 g1f3 e7e6 d2d4 c5d4
Sicilian Defense: French Variation, Westerinen Attack	e2e4 c7c5 g1f3 e7e6 b2b3
Sicilian Defense: Gaw-Paw Variation	e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 g8f6 b1c3 d8b6
Sicilian Defense: Kan Variation, Wing Attack, Fianchetto Variation	e2e4 c7c5 g1f3 e7e6 b1c3 a7a6 g2g3 b7b5 d2d4 c5d4 f3d4
Sicilian Defense: Kramnik Variation	e2e4 c7c5 g1f3 e7e6 c2c4
Sicilian Defense: Kveinis Variation	e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 d8b6
Sicilian Defense: Marshall Counterattack	e2e4 c7c5 g1f3 e7e6 d2d4 d7d5
Sicilian Defense: Paulsen-Basman Defense	e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 f8c5
Sicilian Defense: Pin Variation	e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 g8f6 b1c3 f8b4
Sicilian Defense: Pin Variation, Jaffe Variation	e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 g8f6 b1c3 f8b4 f1d3 e6e5
Sicilian Defense: Pin Variation, Koch Variation	e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 g8f6 b1c3 f8b4 e4e5
Sicilian Defense: Smith-Morra Gambit Deferred	e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 c2c3
Sicilian Defense: Wing Gambit Deferred	e2e4 c7c5 g1f3 e7e6 b2b4
Sicilian Defense: Kan Variation	e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 a7a6
Sicilian Defense: Kan Variation, Maróczy Bind, Bronstein Variation	e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 a7a6 c2c4 g8f6 b1c3 f8b4 f1d3 b8c6
Sicilian Defense: Kan Variation, Maróczy Bind, Bronstein Variation	e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 a7a6 c2c4 g8f6 b1c3 f8b4 f1d3 b8c6 d3c2
Sicilian Defense: Kan Variation, Maróczy Bind, Hedgehog Variation	e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 a7a6 c2c4 g7g6
Sicilian Defense: Kan Variation, Maróczy Bind, Réti Variation	e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 a7a6 c2c4
Sicilian Defense: Kan Variation, Gipslis Variation	e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 a7a6 f1d3 g8f6 e1g1 d7d6 c2c4 g7g6
Sicilian Defense: Kan Variation, Modern Variation	e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 a7a6 f1d3
Sicilian Defense: Kan Variation, Polugaevsky Variation	e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 a7a6 f1d3 f8c5
Sicilian Defense: Kan Variation, Swiss Cheese Variation	e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 a7a6 f1d3 g7g6
Sicilian Defense: Kan Variation, Knight Variation	e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 a7a6 b1c3
Sicilian Defense: Kan Variation, Wing Attack	e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 a7a6 b1c3 b7b5
Sicilian Defense: Kan Variation, Wing Attack, Christiansen's Dream	e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 a7a6 b1c3 b7b5 f1d3 d8b6 c1e3 f8c5 d1g4
Sicilian Defense: Kan Variation, Wing Attack, Spraggett Attack	e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 a7a6 b1c3 b7b5 f1d3 d8b6 d4f3
Sicilian Defense: Taimanov Variation	e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 b8c6
Sicilian Defense: Taimanov Variation, Gary Gambit	e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 b8c6 d4b5 d7d6 c2c4 g8f6 b1c3 a7a6 b5a3 d6d5
Sicilian Defense: Taimanov Variation, Modern Line	e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 b8c6 d4b5 d7d6 c2c4 g8f6 b1c3 a7a6 b5a3 f8e7 f1e2 e8g8 e1g1 b7b6
Sicilian Defense: Taimanov Variation, Szén Variation	e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 b8c6 d4b5
Sicilian Defense: Taimanov Variation, American Attack	e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 b8c6 b1c3 g8f6 d4b5 f8b4 b5d6
Sicilian Defense: Taimanov Variation, Normal Variation	e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 b8c6 b1c3
Sicilian Defense: Taimanov Variation	e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 b8c6 b1c3 a7a6
Sicilian Defense: Taimanov Variation, Bastrikov Variation	e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 b8c6 b1c3 d8c7
Sicilian Defense: Taimanov Variation, Bastrikov Variation, Ponomariov Gambit	e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 b8c6 b1c3 d8c7 d4b5 c7b8 c1e3 a7a6 e3b6
Sicilian Defense: Taimanov Variation, Bastrikov Variation, English Attack	e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 b8c6 b1c3 d8c7 c1e3
Sicilian Defense: Taimanov Variation, Bastrikov Variation	e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 b8c6 b1c3 d8c7 c1e3 a7a6 f1e2
Sicilian Defense	e2e4 c7c5 g1f3 d7d6 d2d4
Sicilian Defense	e2e4 c7c5 g1f3 d7d6 d2d4 c5d4
Sicilian Defense: Delayed Alapin	e2e4 c7c5 g1f3 d7d6 c2c3
Sicilian Defense: Delayed Alapin, Basman-Palatnik Double Gambit	e2e4 c7c5 g1f3 d7d6 c2c3 g8f6 f1e2 b8c6 d2d4 c5d4 c3d4 f6e4 d4d5 d8a5 b1c3 e4c3 b2c3
Sicilian Defense: Delayed Alapin, Basman-Palatnik Gambit	e2e4 c7c5 g1f3 d7d6 c2c3 g8f6 f1e2 b8c6 d2d4 c5d4 c3d4 f6e4
Sicilian Defense: Kopec System	e2e4 c7c5 g1f3 d7d6 f1d3
Sicilian Defense: Kotov Gambit	e2e4 c7c5 g1f3 d7d6 g2g3 b7b5
Sicilian Defense: Modern Variations	e2e4 c7c5 g1f3 d7d6
Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order	e2e4 c7c5 g1f3 d7d6 d2d4 g8f6
Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order Accepted	e2e4 c7c5 g1f3 d7d6 d2d4 g8f6 d4c5 f6e4
Sicilian Defense: Modern Variations, Tartakower	e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 c2c3
Sicilian Defense: Wing Gambit, Deferred Variation	e2e4 c7c5 g1f3 d7d6 b2b4
Sicilian Defense: Moscow Variation	e2e4 c7c5 g1f3 d7d6 f1b5
Sicilian Defense: Moscow Variation, Dorfman Gambit	e2e4 c7c5 g1f3 d7d6 f1b5 b8c6 e1g1 c8d7 d1e2 g7g6 e4e5
Sicilian Defense: Moscow Variation, Moscow Gambit	e2e4 c7c5 g1f3 d7d6 f1b5 b8c6 e1g1 c8d7 c2c3 g8f6 f1e1 a7a6 b5c6 d7c6 d2d4 c6e4 c1g5
Sicilian Defense: Moscow Variation, Haag Gambit	e2e4 c7c5 g1f3 d7d6 f1b5 c8d7 b5d7 d8d7 e1g1 b8c6 c2c3 g8f6 d2d4
Sicilian Defense: Moscow Variation, Main Line	e2e4 c7c5 g1f3 d7d6 f1b5 c8d7
Sicilian Defense: Moscow Variation, Sokolsky Variation	e2e4 c7c5 g1f3 d7d6 f1b5 c8d7 b5d7 d8d7 c2c4
Sicilian Defense: Chekhover Variation	e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 d1d4
Sicilian Defense: Chekhover Variation, Zaitsev Defense	e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 d1d4 b8c6 f1b5 d8d7
Sicilian Defense: Dragon Variation, Accelerated Dragon	e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g7g6
Sicilian Defense: Modern Variations, Ginsberg Gambit	e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 f1c4
Sicilian Defense: Modern Variations, Main Line	e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6
Sicilian Defense: Prins Variation	e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 f2f3
Sicilian Defense: Prins Variation, Venice Attack	e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 f2f3 e7e5 f1b5
Sicilian Defense: Classical Variation	e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 b8c6
Sicilian Defense: Classical Variation, Fianchetto Variation	e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 b8c6 g2g3
Sicilian Defense: Kupreichik Variation	e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 c8d7
Sicilian Defense: Spielmann Variation	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 d7d6 d4e2
Sicilian Defense: Venice Attack	e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 e7e5 f1b5
Sicilian Defense: Yates Variation	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 d7d6 f1d3
Sicilian Defense: Classical Variation, Anti-Sozin Variation	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 d7d6 f1c4 d8b6
Sicilian Defense: Classical Variation, Sozin Attack	e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 b8c6 f1c4
Sicilian Defense: Magnus Smith Trap	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 d7d6 f1c4 g7g6 d4c6 b7c6 e4e5
Sicilian Defense: Boleslavsky Variation	e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 b8c6 f1e2 e7e5
Sicilian Defense: Boleslavsky Variation, Louma Variation	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 d7d6 f1e2 e7e5 d4c6
Sicilian Defense: Classical Variation	e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 b8c6 f1e2
Sicilian Defense: Classical Variation, Dragon Transfer	e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 b8c6 f1e2 c6d4 d1d4 g7g6
Sicilian Defense: Boleslavsky Variation	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 d7d6 f1e2 e7e5 d4b3
Sicilian Defense: Richter-Rauzer Variation	e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 b8c6 c1g5
Sicilian Defense: Richter-Rauzer Variation, Dragon Variation	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 d7d6 c1g5 g7g6
Sicilian Defense: Richter-Rauzer Variation, Modern Variation	e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 b8c6 c1g5 c8d7
Sicilian Defense: Richter-Rauzer Variation, Modern Variation	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 d7d6 c1g5 c8d7 d1d2
Sicilian Defense: Richter-Rauzer Variation	e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 b8c6 c1g5 e7e6
Sicilian Defense: Richter-Rauzer Variation	e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 b8c6 c1g5 e7e6 d1d3
Sicilian Defense: Richter-Rauzer Variation, Exchange Variation	e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 b8c6 c1g5 e7e6 d4c6
Sicilian Defense: Richter-Rauzer Variation, Podebrady Variation	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 d7d6 c1g5 e7e6 d4b3
Sicilian Defense: Richter-Rauzer Variation, Vitolins Variation	e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 b8c6 c1g5 e7e6 f1b5
Sicilian Defense: Richter-Rauzer Variation, Classical Variation	e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 b8c6 c1g5 e7e6 d1d2 f8e7
Sicilian Defense: Richter-Rauzer Variation, Classical Variation, Kantscher Line	e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 b8c6 c1g5 e7e6 d1d2 f8e7 e1c1 c6d4 d2d4 a7a6 f2f4 b7b5
Sicilian Defense: Richter-Rauzer Variation, Ivanov Variation	e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 b8c6 c1g5 e7e6 d1d2 d8b6
Sicilian Defense: Richter-Rauzer Variation, Traditional Variation	e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 b8c6 c1g5 e7e6 d1d2
Sicilian Defense: Richter-Rauzer Variation, Classical Variation	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 d7d6 c1g5 e7e6 d1d2 f8e7 e1c1 e8g8 f2f4 e6e5
Sicilian Defense: Richter-Rauzer Variation, Classical Variation	e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 b8c6 c1g5 e7e6 d1d2 f8e7 e1c1 e8g8 f2f4
Sicilian Defense: Richter-Rauzer Variation, Classical Variation	e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 b8c6 c1g5 e7e6 d1d2 f8e7 e1c1 e8g8 f2f4 c6d4 d2d4
Sicilian Defense: Richter-Rauzer Variation, Rauzer Attack	e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 b8c6 c1g5 e7e6 d1d2 f8e7 e1c1 e8g8 f2f4 c6d4
Sicilian Defense: Richter-Rauzer Variation, Neo-Modern Variation, Early Deviations	e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 b8c6 c1g5 e7e6 d1d2 a7a6
Sicilian Defense: Richter-Rauzer Variation, Neo-Modern Variation	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 d7d6 c1g5 e7e6 d1d2 a7a6 e1c1 c8d7
Sicilian Defense: Richter-Rauzer Variation, Neo-Modern Variation	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 d7d6 c1g5 e7e6 d1d2 a7a6 e1c1 c8d7 f2f4 f8e7
Sicilian Defense: Richter-Rauzer Variation, Neo-Modern Variation, Nyezhmetdinov Attack	e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 d7d6 c1g5 e7e6 d1d2 a7a6 e1c1 c8d7 f2f4 f8e7 d4f3 b7b5 g5f6
Sicilian Defense: Dragon Variation	e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 g7g6
Sicilian Defense: Dragon Variation, Classical Variation	e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 g7g6 f1e2
Sicilian Defense: Dragon Variation, Fianchetto Variation	e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 g7g6 g2g3
Sicilian Defense: Dragon Variation, Levenfish Variation	e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 g7g6 f2f4
Sicilian Defense: Dragon Variation, Levenfish Variation, Main Line	e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 g7g6 f2f4 b8d7
Sicilian Defense: Dragon Variation	e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 g7g6 c1e3
Sicilian Defense: Dragon Variation, Classical Variation	e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 g7g6 c1e3 f8g7 f1e2
Sicilian Defense: Dragon Variation, Classical Variation	e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 g7g6 c1e3 f8g7 f1e2 b8c6
